href,model_id,full_name,year
/showmodel?model=3660,3660,"Neocortical Layer I: I-A and I-K (Zhou, Hablitz 1996)",1996
/showmodel?model=82849,82849,Neocortical pyramidal neuron: deep; effects of dopamine (Durstewitz et al 2000),2000
/showmodel?model=10360,10360,"Nerve terminal currents at lizard neuromuscular junction (Lindgren, Moore 1989)",1989
/showmodel?model=150437,150437,Network bursts in cultured NN result from different adaptive mechanisms (Masquelier & Deco 2013),2013
/showmodel?model=267561,267561,"Network dynamics of electrically coupled pituitary cells (Fazli and Bertram, 2022)",2022
/showmodel?model=261882,261882,Network model of movement disorders (Yousif et al 2020),2020
/showmodel?model=50219,50219,"Network model of the granular layer of the cerebellar cortex (Maex, De Schutter 1998)",1998
/showmodel?model=144590,144590,Network model with dynamic ion concentrations (Ullah et al. 2009),2009
/showmodel?model=141507,141507,"Network model with neocortical architecture (Anderson et al 2007,2012; Azhar et al 2012)",2007
/showmodel?model=168407,168407,Network models of frequency modulated sweep detection (Skorheim et al. 2014),2014
/showmodel?model=135903,135903,Network recruitment to coherent oscillations in a hippocampal model (Stacey et al. 2011),2011
/showmodel?model=127192,127192,Network topologies for producing limited sustained activation (Kaiser and Hilgetag 2010),2010
/showmodel?model=83319,83319,Networks of spiking neurons: a review of tools and strategies (Brette et al. 2007),2007
/showmodel?model=184479,184479,Neural Field Simulator (Nichols & Hutt 2012-2015),2012
/showmodel?model=259542,259542,Neural Interactome: interactive simulation of a neuronal system (Kim et al 2019),2019
/showmodel?model=266980,266980,Neural Mass Model for relationship between Brain Rhythms + Functional Connectivity (Ricci et al '21),None
/showmodel?model=97874,97874,Neural Query System NQS Data-Mining From Within the NEURON Simulator (Lytton 2006),2006
/showmodel?model=260740,260740,Neural field model to reconcile structure with function in V1 (Rankin & Chavane 2017),2017
/showmodel?model=155130,155130,Neural mass model based on single cell dynamics to model pathophysiology (Zandt et al 2014),2014
/showmodel?model=226473,226473,Neural mass model of spindle generation in the isolated thalamus (Schellenberger Costa et al. 2016),2016
/showmodel?model=226475,226475,Neural mass model of the neocortex under sleep regulation (Costa et al 2016),2016
/showmodel?model=226472,226472,Neural mass model of the sleeping cortex (Weigenand et al 2014),2014
/showmodel?model=226474,226474,Neural mass model of the sleeping thalamocortical system (Schellenberger Costa et al 2016),2016
/showmodel?model=123987,123987,Neural model of frog ventilatory rhythmogenesis (Horcholle-Bossavit and Quenet 2009),2009
/showmodel?model=50656,50656,Neural model of two-interval discrimination (Machens et al 2005),2005
/showmodel?model=115966,115966,Neural modeling of an internal clock (Yamazaki and Tanaka 2008),2008
/showmodel?model=266492,266492,Neural recruitment during synchronous multichannel microstimulation (Hokanson et al 2018),2018
/showmodel?model=136380,136380,Neural transformations on spike timing information (Tripp and Eliasmith 2007),2007
/showmodel?model=182906,182906,"Neural-field model of generalized seizures (Zhao et al., 2015)",2015
/showmodel?model=168861,168861,Neurite: electrophysiological-mechanical coupling  simulation framework (Garcia-Grajales et al 2015),2015
/showmodel?model=267384,267384,"NeuroGPU example on L5_TTPC1_cADpyr232_1 (Ben-Shalom 2022)(Ramaswamy et al., 2015)",2022
/showmodel?model=237160,237160,NeuroManager: a workflow analysis based simulation management engine (Stockton & Santamaria 2015),2015
/showmodel?model=266415,266415,"NeuroMatic: software for acquisition, analysis and simulation of e-phys data (Rothman & Silver 2018)",2018
/showmodel?model=247188,247188,Neurogenesis in the olfactory bulb controlled by top-down input (Adams et al 2018),2018
/showmodel?model=264844,264844,"Neuromechanical Model of Rat Hindlimb Walking with Two-Layer CPGs (Deng et al, 2019)",2019
/showmodel?model=235123,235123,Neuromorphic muscle spindle model (Vannucci et al 2017),2017
/showmodel?model=238911,238911,Neuromuscular network model of gut motility (Barth et al 2017),2017
/showmodel?model=267184,267184,"Neuromusculoskeletal modeling with neural and finite element models (Volk et al, 2021)",2021
/showmodel?model=225552,225552,Neuron-based control mechanisms for a robotic arm and hand (Singh et al 2017),2017
/showmodel?model=266844,266844,"Neuronal computation evoked by extra-large spines (Obi-Nagata et al., 2023)",2023
/showmodel?model=168874,168874,"Neuronal dendrite calcium wave model (Neymotin et al, 2015)",2015
/showmodel?model=148644,148644,Neuronal morphology goes digital ... (Parekh & Ascoli 2013),2013
/showmodel?model=97983,97983,Neuronal population models of intracerebral EEG (Wendling et al. 2005),2005
/showmodel?model=227114,227114,Neuronify: An Educational Simulator for Neural Circuits (Dragly et al 2017),2017
/showmodel?model=147185,147185,Neuronvisio: a gui with 3D capabilities for NEURON (Mattioni et al. 2012),2012
/showmodel?model=145672,145672,Neurophysiological impact of inactivation pathways in A-type K+ channels (Fineberg et al 2012),2012
/showmodel?model=266837,266837,Neuroprotective Role of Gap Junctions in a Neuron Astrocyte Network Model (Huguet et al 2016),2016
/showmodel?model=119214,119214,New and corrected simulations of synaptic facilitation (Matveev et al. 2002),2002
/showmodel?model=228337,228337,Nicotinic control of dopamine release in nucleus accumbens (Maex et al. 2014),2014
/showmodel?model=112359,112359,Nigral dopaminergic neurons: effects of ethanol on Ih (Migliore et al. 2008),2008
/showmodel?model=144481,144481,Nodes of Ranvier with left-shifted Nav channels (Boucher et al. 2012),2012
/showmodel?model=120521,120521,"Nodose sensory neuron (Schild et al. 1994, Schild and Kunze 1997)",1994
/showmodel?model=183017,183017,Noise promotes independent control of gamma oscillations and grid firing (Solanka et al 2015),2015
/showmodel?model=185512,185512,"Non-Weak E-Fields Pyramidal Neurons (Reznik et. al.,2015)",2015
/showmodel?model=146565,146565,Nonlinear dendritic processing in barrel cortex spiny stellate neurons (Lavzin et al. 2012),2012
/showmodel?model=154192,154192,Nonlinear neuronal computation based on physiologically plausible inputs (McFarland et al. 2013),2013
/showmodel?model=262373,262373,Norepinephrine stimulates glycogenolysis in astrocytes to fuel neurons (Coggan et al 2018),2018
/showmodel?model=182134,182134,"Normal ripples, abnormal ripples, and fast ripples in a hippocampal model (Fink et al. 2015)",2015
/showmodel?model=154739,154739,Norns - Neural Network Studio (Visser & Van Gils 2014),2014
/showmodel?model=18742,18742,"Novel Na current with slow de-inactivation (Tsutsui, Oka 2002)",2002
/showmodel?model=117361,117361,Numerical Integration of Izhikevich and HH model neurons (Stewart and Bair 2009),2009
/showmodel?model=102288,102288,O-LM interneuron model (Lawrence et al. 2006),2006
/showmodel?model=118434,118434,Odor supported place cell model and goal navigation in rodents (Kulvicius et al. 2008),2008
/showmodel?model=2730,2730,Olfactory Bulb Network (Davison et al 2003),2003
/showmodel?model=185464,185464,Olfactory Bulb mitral-granule network generates beta oscillations (Osinski & Kay 2016),2016
/showmodel?model=149415,149415,Olfactory Computations in Mitral-Granule cell circuits (Migliore & McTavish 2013),2013
/showmodel?model=2733,2733,"Olfactory Mitral Cell (Bhalla, Bower 1993)",1993
/showmodel?model=2487,2487,Olfactory Mitral Cell (Davison et al 2000),2000
/showmodel?model=3648,3648,Olfactory Mitral Cell: I-A and I-K currents (Wang et al 1996),1996
/showmodel?model=3793,3793,Olfactory Mitral cell: AP initiation modes (Chen et al 2002),2002
/showmodel?model=3665,3665,"Olfactory Periglomerular Cells: I-h kinetics (Cadetti, Belluzzi 2001)",2001
/showmodel?model=127995,127995,Olfactory bulb cluster formation (Migliore et al. 2010),2010
/showmodel?model=50210,50210,Olfactory bulb granule cell: effects of odor deprivation (Saghatelyan et al 2005),2005
/showmodel?model=152111,152111,"Olfactory bulb juxtaglomerular models (Carey et al., 2015)",2015
/showmodel?model=153574,153574,Olfactory bulb microcircuits model with dual-layer inhibition (Gilra & Bhalla 2015),2015
/showmodel?model=114665,114665,Olfactory bulb mitral and granule cell column formation (Migliore et al. 2007),2007
/showmodel?model=97263,97263,Olfactory bulb mitral and granule cell: dendrodendritic microcircuits (Migliore and Shepherd 2008),2008
/showmodel?model=146030,146030,Olfactory bulb mitral cell gap junction NN model: burst firing and synchrony (O`Connor et al. 2012),2012
/showmodel?model=43039,43039,Olfactory bulb mitral cell: synchronization by gap junctions (Migliore et al 2005),2005
/showmodel?model=91387,91387,Olfactory bulb network model of gamma oscillations (Bathellier et al. 2006; Lagier et al. 2007),2006
/showmodel?model=146583,146583,Olfactory bulb network: neurogenetic restructuring and odor decorrelation (Chow et al. 2012),2012
/showmodel?model=54896,54896,Olfactory receptor neuron model (Dougherty et al 2005),2005
/showmodel?model=128502,128502,On stochastic diff. eq. models for ion channel noise in Hodgkin-Huxley neurons (Goldwyn et al. 2010),2010
/showmodel?model=267611,267611,On the long time behaviour of single stochastic Hodgkin-Huxley neurons (Höpfner 2023),2023
/showmodel?model=266506,266506,On the structural connectivity of large-scale models of brain networks (Giacopelli et al 2021),2021
/showmodel?model=261864,261864,Online learning model of olfactory bulb external plexiform layer network (Imam & Cleland 2020),2020
/showmodel?model=146050,146050,"Opponent-channel model of the cortical representation of auditory space (Briley et al., 2012)",2012
/showmodel?model=264842,264842,Opposing roles for Na+/Ca2+ exchange and Ca2+-activated K+ currents during STDP (O`Halloran 2020),2020
/showmodel?model=153196,153196,Optical stimulation of a channelrhodopsin-2 positive pyramidal neuron model (Foutz et al 2012),2012
/showmodel?model=244684,244684,Optimal Localist and Distributed Coding Through STDP (Masquelier & Kheradpisheh 2018),2018
/showmodel?model=226364,226364,Optimal balance predicts/explains amplitude and decay time of iPSGs (Kim & Fiorillo 2017),2017
/showmodel?model=93449,93449,Optimal deep brain stimulation of the subthalamic nucleus-a computational study (Feng et al. 2007),2007
/showmodel?model=257877,257877,Optimal sparse olfactory representations persist in a plastic network (Assisi et al 2019),2019
/showmodel?model=230138,230138,Optimal spatiotemporal spike pattern detection by STDP (Masquelier 2017),2017
/showmodel?model=238985,238985,Optimal synaptic assignment for locomotory behavior in C. elegans (Rakowski & Karbowski 2017),2017
/showmodel?model=231185,231185,Orientation preference in L23 V1 pyramidal neurons (Park et al 2019),2019
/showmodel?model=182759,182759,"Orientation selectivity in inhibition-dominated recurrent networks (Sadeh and Rotter, 2015)",2015
/showmodel?model=256628,256628,Origin of heterogeneous spiking patterns in spinal dorsal horn neurons (Balachandar & Prescott 2018),2018
/showmodel?model=87454,87454,"Oscillating neurons in the cochlear nucleus (Bahmer Langner 2006a, b, and 2007)",2006
/showmodel?model=123986,123986,Oscillation and coding in a proposed NN model of insect olfaction (Horcholle-Bossavit et al. 2007),2007
/showmodel?model=168599,168599,Oscillations emerging from noise-driven NNs (Tchumatchenko & Clopath 2014),2014
/showmodel?model=123928,123928,"Oscillations, phase-of-firing coding and STDP: an efficient learning scheme (Masquelier et al. 2009)",2009
/showmodel?model=145803,145803,Oversampling method to extract excitatory and inhibitory conductances (Bedard et al. 2012),2012
/showmodel?model=91893,91893,"Oxytocin and VIP involvement in prolactin secretion (Egli et al. 2004,2006, Bertram et al. 2006)",2004
/showmodel?model=267039,267039,"PING, ING and CHING network models for Gamma oscillations in cortex (Susin and Destexhe 2021)",2021
/showmodel?model=183718,183718,PIR gamma oscillations in network of resonators (Tikidji-Hamburyan et al. 2015),2015
/showmodel?model=239541,239541,PKMZ synthesis and AMPAR regulation in late long-term synaptic potentiation (Helfer & Shultz 2018),2018
/showmodel?model=266863,266863,PLS-framework (Tikidji-Hamburyan and Colonnese 2021),2021
/showmodel?model=247707,247707,Pacemaker neurons and respiratory rhythm generation (Purvis et al 2007),2007
/showmodel?model=267357,267357,"Pacemaking, Bursting, and Depolarization Block in Midbrain Dopamine Neurons (Knowlton et al. 2022)",2022
/showmodel?model=53427,53427,Paired turbulence and light effect on calcium increase in Hermissenda (Blackwell 2004),2004
/showmodel?model=227577,227577,"Pallidostriatal projections promote beta oscillations (Corbit, Whalen, et al 2016)",2016
/showmodel?model=248313,248313,Pancreatic Beta Cell signalling pathways (Fridlyand & Philipson 2016) (MATLAB),2016
/showmodel?model=146504,146504,Paradoxical GABA-mediated excitation (Lewin et al. 2012),2012
/showmodel?model=235052,235052,Paradoxical effect of fAHP amplitude on gain in dentate gyrus granule cells (Jaffe & Brenner 2018),2018
/showmodel?model=225089,225089,Parallel STEPS: Large scale stochastic spatial reaction-diffusion simulat. (Chen & De Schutter 2017),2017
/showmodel?model=267583,267583,Parallel Tempering MCMC on Liu et al 1998 (Wang et al 2022),2022
/showmodel?model=217958,217958,Parallel cortical inhibition processing enables context-dependent behavior (Kuchibhotla et al. 2016),2016
/showmodel?model=64229,64229,Parallel network simulations with NEURON (Migliore et al 2006),2006
